Tm_encoded,Pos_encoded,Player_Encoded,Season,MP,FG,FGA,3P,2P,2PA,FT,FTA,DRB,TRB,AST,BLK,TOV,PF,PTS,PER,TS%,FTr,BLK%,TOV%,OWS,DWS,WS,WS/48,BPM,VORP,Balance,all_rookie
11,3,169,2005,1765,221,478,30,191,385,115,148,253,384,90,62,80,211,587,14.7,0.54,0.31,2.6,12.8,2.1,3.0,5.1,0.139,1.1,1.4,0.5,2.0
1,4,280,2005,374,66,138,6,60,118,29,37,31,41,18,4,22,41,167,13.1,0.541,0.268,0.8,12.5,0.2,0.3,0.5,0.064,-3.5,-0.1,0.4024390243902439,0.0
1,2,662,2005,1235,100,253,9,91,213,45,68,108,145,129,10,109,181,254,6.4,0.449,0.269,0.6,27.8,-1.8,1.4,-0.3,-0.013,-4.4,-0.8,0.4024390243902439,0.0
10,4,560,2005,2310,254,630,113,141,317,86,123,233,266,215,9,119,169,707,11.2,0.517,0.195,0.3,14.8,0.5,2.9,3.5,0.072,-0.2,1.1,0.4146341463414634,2.0
27,4,371,2005,1599,189,428,20,169,352,128,160,142,160,219,2,102,138,526,12.3,0.528,0.374,0.1,17.0,1.1,0.1,1.2,0.035,-3.1,-0.4,0.2560975609756097,0.0
8,3,28,2005,39,7,10,2,5,7,4,4,1,4,3,2,4,7,20,20.3,0.85,0.4,3.7,25.4,0.1,0.0,0.2,0.208,0.4,0.0,0.7804878048780488,0.0
7,1,540,2005,519,77,173,2,75,160,57,81,78,116,15,13,16,87,213,13.2,0.51,0.468,1.9,7.1,0.6,0.6,1.2,0.111,-3.7,-0.2,0.5365853658536586,0.0
12,3,886,2005,127,9,30,2,7,23,7,10,8,13,9,0,6,11,27,4.8,0.392,0.333,0.0,14.9,-0.1,0.1,0.0,-0.013,-5.6,-0.1,0.573170731707317,0.0
2,1,750,2005,398,70,171,0,70,166,49,64,67,109,22,12,33,58,189,15.3,0.474,0.374,2.3,14.2,-0.1,0.5,0.4,0.047,-2.6,0.0,0.3170731707317073,0.0
17,4,703,2005,1362,241,535,67,174,355,78,106,114,143,63,22,86,176,627,12.6,0.539,0.198,1.2,12.9,0.2,1.4,1.6,0.058,-1.7,0.1,0.4024390243902439,0.0
32,2,92,2005,203,28,76,5,23,56,18,24,20,38,16,2,9,20,79,13.8,0.456,0.316,0.8,9.4,0.1,0.2,0.3,0.076,-1.8,0.0,0.5,0.0
20,2,128,2005,2808,407,947,50,357,770,394,465,339,400,611,6,183,218,1258,22.1,0.546,0.491,0.2,13.7,6.8,3.6,10.4,0.178,5.2,5.1,0.4634146341463415,1.0
14,0,534,2005,181,20,44,0,20,42,11,23,23,49,5,2,5,30,51,13.8,0.471,0.523,0.9,8.5,0.2,0.3,0.5,0.144,-3.0,-0.1,0.5975609756097561,0.0
22,2,636,2005,1544,230,565,58,172,419,152,202,111,167,147,1,114,201,670,12.6,0.512,0.358,0.1,14.8,1.0,0.5,1.5,0.046,-2.1,-0.1,0.2804878048780488,0.0
0,4,741,2005,1236,204,492,82,122,276,99,110,104,116,75,3,82,118,589,12.5,0.545,0.224,0.2,13.2,1.1,0.0,1.2,0.046,-2.5,-0.2,0.3170731707317073,0.0
26,4,224,2005,43,11,25,4,7,14,2,2,7,11,1,1,2,6,28,22.0,0.541,0.08,1.6,7.2,0.1,0.1,0.1,0.146,2.9,0.1,0.6585365853658537,0.0
31,1,117,2005,2361,435,940,70,365,726,113,160,340,521,88,63,99,247,1053,16.4,0.521,0.17,2.1,8.9,2.9,1.0,3.9,0.079,-0.9,0.6,0.3292682926829268,1.0
13,4,864,2005,73,6,38,2,4,21,6,8,3,8,4,0,1,12,20,-1.6,0.241,0.211,0.0,2.4,-0.3,0.1,-0.3,-0.174,-14.0,-0.2,0.5487804878048781,0.0
27,3,591,2005,1070,139,348,65,74,166,61,71,101,130,34,14,43,90,404,11.6,0.533,0.204,1.0,10.2,0.8,0.1,0.9,0.039,-2.5,-0.1,0.2560975609756097,0.0
32,2,209,2005,2307,339,805,91,248,586,95,135,159,194,359,17,145,233,864,12.4,0.5,0.168,0.6,14.4,1.5,1.3,2.8,0.059,-1.7,0.2,0.5,1.0
25,2,547,2005,145,23,52,2,21,43,8,13,16,19,10,0,13,13,56,9.0,0.485,0.25,0.0,18.4,-0.2,0.1,-0.1,-0.036,-6.3,-0.2,0.4634146341463415,0.0
0,1,593,2005,1952,235,531,13,222,478,189,253,261,383,63,24,83,227,672,12.2,0.523,0.476,0.9,11.4,2.1,0.7,2.8,0.069,-3.5,-0.7,0.3170731707317073,2.0
18,4,48,2005,370,29,81,1,28,66,11,22,22,30,12,3,21,42,70,0.7,0.386,0.272,0.7,18.8,-0.8,0.3,-0.5,-0.062,-8.8,-0.6,0.5975609756097561,0.0
17,4,73,2005,135,21,51,6,15,34,14,16,15,18,5,0,8,8,62,12.1,0.534,0.314,0.0,12.1,0.1,0.1,0.2,0.054,-2.7,0.0,0.4024390243902439,0.0
1,4,815,2004,1262,184,387,12,172,356,112,152,136,221,64,24,77,156,492,14.7,0.542,0.393,1.4,14.5,1.2,1.6,2.7,0.103,0.1,0.7,0.5487804878048781,0.0
31,0,699,2004,736,76,175,1,75,172,43,55,126,185,16,8,52,157,196,7.1,0.492,0.314,0.8,20.7,-0.4,0.7,0.3,0.016,-7.4,-1.0,0.4024390243902439,0.0
22,3,829,2004,1382,172,389,3,169,376,121,174,153,242,85,18,73,150,468,13.3,0.503,0.447,1.0,13.6,0.8,1.3,2.1,0.073,-0.6,0.5,0.4024390243902439,0.0
9,0,40,2004,384,45,78,0,45,77,19,40,71,118,12,24,12,87,109,14.8,0.57,0.513,4.4,11.2,0.7,0.6,1.2,0.154,-1.7,0.0,0.4146341463414634,0.0
14,2,49,2004,219,28,60,3,25,49,14,19,11,12,28,1,12,25,73,12.8,0.534,0.317,0.4,14.9,0.2,0.3,0.5,0.103,-0.2,0.1,0.5487804878048781,0.0
12,2,541,2004,433,42,125,12,30,76,15,24,27,31,51,0,24,30,111,6.5,0.409,0.192,0.0,15.0,-0.5,0.2,-0.2,-0.025,-5.3,-0.4,0.4512195121951219,0.0
0,4,443,2004,2376,302,642,13,289,586,190,231,287,482,151,35,106,184,807,15.2,0.543,0.36,1.1,12.5,3.7,0.9,4.6,0.093,-0.6,0.8,0.1585365853658536,2.0
3,3,559,2004,1663,280,645,31,249,528,120,162,230,322,135,27,118,98,711,14.2,0.496,0.251,1.2,14.1,0.1,2.9,3.0,0.086,1.2,1.3,0.573170731707317,1.0
3,2,123,2004,2177,172,488,94,78,223,49,67,190,213,398,3,119,205,487,9.8,0.471,0.137,0.1,18.7,0.8,3.3,4.1,0.09,-0.7,0.7,0.573170731707317,0.0
9,2,549,2004,73,13,27,4,9,18,2,2,2,2,11,0,11,9,32,8.8,0.574,0.074,0.0,28.3,-0.1,0.0,-0.1,-0.039,-6.1,-0.1,0.4146341463414634,0.0
19,1,596,2004,441,37,127,14,23,73,5,8,45,61,20,2,17,40,93,4.1,0.356,0.063,0.4,11.5,-0.8,0.3,-0.5,-0.052,-6.2,-0.4,0.2195121951219512,0.0
3,4,59,2004,2002,434,1056,134,300,725,233,270,160,215,164,10,186,224,1235,14.9,0.526,0.256,0.4,13.7,0.8,2.7,3.5,0.084,0.7,1.4,0.573170731707317,1.0
6,2,219,2004,1173,157,366,44,113,235,78,103,74,102,169,19,82,139,436,14.7,0.53,0.281,1.2,16.6,1.1,1.6,2.7,0.111,1.9,1.2,0.7073170731707317,0.0
24,1,242,2004,2670,352,677,0,352,675,277,413,536,823,75,136,165,232,981,17.2,0.571,0.61,3.6,16.1,3.8,3.5,7.3,0.131,0.0,1.4,0.4390243902439024,1.0
32,1,513,2004,873,116,287,2,114,281,44,101,124,197,43,18,52,96,278,9.5,0.419,0.352,1.7,13.6,-1.0,0.7,-0.3,-0.019,-4.6,-0.6,0.3170731707317073,0.0
25,4,32,2004,2686,269,546,47,222,404,156,210,375,464,246,48,139,204,741,13.5,0.58,0.385,1.4,17.9,2.7,4.0,6.6,0.118,1.4,2.3,0.524390243902439,1.0
0,2,729,2004,809,85,198,3,82,189,47,67,65,84,103,7,58,140,220,8.9,0.484,0.338,0.7,20.3,-0.2,0.4,0.2,0.009,-5.5,-0.7,0.1585365853658536,0.0
5,3,555,2004,43,10,27,4,6,21,5,6,4,6,3,0,2,4,29,16.3,0.489,0.222,0.0,6.3,0.1,0.0,0.1,0.085,0.5,0.0,0.5121951219512195,0.0
1,1,15,2004,1051,195,369,0,195,366,85,135,193,312,24,55,66,195,475,16.6,0.554,0.366,3.9,13.3,1.3,1.4,2.7,0.123,-2.3,-0.1,0.5487804878048781,2.0
27,3,860,2004,523,54,124,4,50,113,23,42,80,108,25,18,33,80,135,9.0,0.474,0.339,2.4,18.8,-0.3,0.6,0.3,0.024,-4.4,-0.3,0.3292682926829268,0.0
12,2,765,2004,814,89,215,0,89,213,44,59,67,89,151,11,75,82,222,10.4,0.461,0.274,1.0,23.7,-0.6,0.7,0.1,0.008,-2.5,-0.1,0.4512195121951219,0.0
28,2,500,2004,455,45,117,5,40,92,36,55,29,58,22,3,24,35,131,8.7,0.464,0.47,0.5,14.5,-0.1,0.2,0.1,0.016,-4.2,-0.2,0.6097560975609756,0.0
24,2,350,2004,1612,286,628,44,242,487,73,107,141,193,237,3,117,199,689,14.5,0.51,0.17,0.1,14.8,1.2,1.3,2.5,0.074,-0.7,0.5,0.4390243902439024,2.0
2,1,256,2004,2600,448,1003,0,448,1002,209,343,520,795,64,125,125,214,1105,16.3,0.479,0.342,3.6,9.8,0.9,3.1,4.0,0.074,-2.0,0.0,0.2195121951219512,1.0
1,3,466,2004,121,15,29,0,15,26,11,15,8,16,10,1,5,12,41,13.7,0.576,0.517,0.6,12.3,0.2,0.1,0.3,0.121,-0.9,0.0,0.5487804878048781,0.0
2,4,64,2004,328,36,81,3,33,73,18,26,34,48,30,4,20,42,93,9.8,0.503,0.321,0.9,17.8,0.0,0.2,0.3,0.037,-2.8,-0.1,0.2195121951219512,0.0
0,4,232,2004,433,44,113,6,38,91,33,48,33,52,39,5,25,50,127,10.6,0.473,0.425,0.9,15.7,0.0,0.2,0.2,0.026,-3.5,-0.2,0.1585365853658536,0.0
19,4,318,2004,1859,295,748,81,214,467,111,161,113,152,142,11,109,135,782,10.9,0.478,0.215,0.5,11.7,-0.7,0.9,0.2,0.006,-2.9,-0.4,0.2195121951219512,0.0
0,3,455,2004,2050,274,602,4,270,579,163,237,310,457,127,144,135,157,715,15.4,0.506,0.394,5.4,16.0,0.6,1.8,2.4,0.055,-0.5,0.8,0.1585365853658536,2.0
32,4,510,2004,906,122,328,30,92,243,64,96,71,121,36,19,58,116,338,8.6,0.456,0.293,1.8,13.5,-0.7,0.4,-0.2,-0.012,-4.4,-0.5,0.3170731707317073,0.0
27,2,752,2004,1330,169,430,17,152,361,105,133,94,104,224,4,125,120,460,9.7,0.471,0.309,0.2,20.4,-0.9,0.5,-0.4,-0.013,-5.9,-1.3,0.3292682926829268,0.0
29,2,62,2004,1149,173,390,58,115,248,67,89,67,83,150,10,77,96,471,14.3,0.549,0.228,0.6,15.2,1.3,1.8,3.1,0.128,0.9,0.9,0.7195121951219512,0.0
5,1,29,2004,863,99,193,0,99,191,68,127,148,257,27,38,26,122,266,17.0,0.534,0.658,3.3,9.5,1.5,1.4,3.0,0.164,0.2,0.5,0.5121951219512195,0.0
19,0,327,2004,648,76,183,0,76,180,44,68,103,162,33,17,57,94,196,9.7,0.46,0.372,2.1,21.1,-0.8,0.8,-0.1,-0.005,-5.0,-0.5,0.2195121951219512,0.0
13,4,747,2004,403,33,117,17,16,54,18,19,49,62,51,2,15,41,101,8.9,0.403,0.162,0.4,10.7,0.0,0.1,0.2,0.018,-3.7,-0.2,0.4146341463414634,0.0
1,4,202,2004,507,66,155,24,42,88,19,27,51,65,53,8,24,69,175,12.3,0.524,0.174,1.2,12.6,0.5,0.5,0.9,0.09,-0.2,0.2,0.5487804878048781,0.0
15,3,235,2004,27,3,11,0,3,7,1,1,1,1,3,0,3,2,7,5.2,0.306,0.091,0.0,20.8,-0.1,0.1,-0.1,-0.134,-7.2,0.0,0.7195121951219512,0.0
7,3,105,2003,2995,624,1465,69,555,1251,408,525,315,498,227,41,247,225,1725,17.6,0.509,0.358,1.0,12.7,3.7,2.4,6.1,0.098,0.1,1.6,0.524390243902439,1.0
1,2,573,2003,1385,177,442,27,150,356,99,131,103,133,175,13,125,171,480,11.0,0.48,0.296,0.7,20.0,-0.6,1.4,0.7,0.026,-3.0,-0.4,0.4390243902439024,0.0
26,2,537,2003,1500,210,470,83,127,260,47,61,100,123,165,7,120,184,550,12.7,0.553,0.13,0.3,19.5,0.9,1.0,1.9,0.061,-0.8,0.5,0.3536585365853658,0.0
14,2,836,2003,34,4,18,0,4,14,3,3,1,4,4,0,6,6,11,-4.5,0.285,0.167,0.0,23.7,-0.2,0.0,-0.2,-0.326,-19.6,-0.2,0.6097560975609756,0.0
34,2,781,2003,1392,157,407,75,82,205,55,67,99,117,209,7,128,100,444,10.9,0.509,0.165,0.4,22.7,0.1,0.7,0.7,0.026,-2.7,-0.2,0.3048780487804878,0.0
24,3,483,2003,1787,183,454,67,116,267,65,103,211,317,98,10,75,128,498,11.0,0.499,0.227,0.4,13.1,1.3,0.0,1.3,0.034,-2.4,-0.2,0.2560975609756097,0.0
31,0,120,2003,2510,327,712,5,322,698,202,288,366,557,78,106,107,215,861,15.1,0.513,0.404,3.1,11.3,2.5,3.8,6.2,0.119,-0.8,0.8,0.4024390243902439,1.0
26,1,895,2003,570,81,197,6,75,165,35,53,73,99,40,13,54,75,203,8.4,0.461,0.269,1.7,19.7,-0.7,0.3,-0.4,-0.037,-5.7,-0.5,0.3536585365853658,0.0
13,0,85,2003,442,67,141,0,67,136,21,28,70,101,20,16,17,64,155,14.0,0.505,0.199,2.7,10.0,0.5,0.7,1.1,0.122,-1.1,0.1,0.6829268292682927,0.0
0,4,71,2003,1919,140,313,6,134,287,56,93,231,342,182,37,126,191,342,8.8,0.483,0.297,1.4,26.3,-0.3,1.1,0.8,0.021,-2.3,-0.2,0.3414634146341463,0.0
16,2,786,2003,1472,153,398,5,148,377,80,98,140,177,356,3,139,123,391,12.1,0.443,0.246,0.1,24.0,-0.2,0.9,0.7,0.022,-2.4,-0.1,0.5,2.0
24,2,709,2003,364,25,86,3,22,76,16,25,31,39,40,2,18,22,69,6.1,0.356,0.291,0.4,15.7,-0.4,0.0,-0.5,-0.065,-6.1,-0.4,0.2560975609756097,0.0
25,4,880,2003,767,143,357,19,124,296,59,81,49,65,53,5,59,83,364,10.8,0.464,0.227,0.5,13.1,-0.7,0.6,0.0,-0.003,-3.8,-0.3,0.4024390243902439,0.0
0,3,824,2003,507,46,130,9,37,100,22,27,40,70,19,9,15,67,123,7.2,0.433,0.208,1.3,9.6,0.1,0.1,0.2,0.019,-6.2,-0.5,0.3414634146341463,0.0
34,3,373,2003,2044,278,695,40,238,564,77,98,193,264,106,11,110,157,673,9.4,0.456,0.141,0.4,13.0,-0.6,1.1,0.5,0.012,-4.0,-1.1,0.3048780487804878,2.0
3,2,509,2003,2706,318,823,144,174,454,135,168,217,259,517,21,204,276,915,13.1,0.51,0.204,0.6,18.5,2.1,1.9,4.1,0.072,-0.8,0.8,0.2804878048780488,1.0
6,3,449,2003,1589,229,532,20,209,466,97,138,219,368,97,54,67,168,575,15.7,0.485,0.259,2.5,10.2,2.3,1.2,3.5,0.104,-0.1,0.8,0.6341463414634146,2.0
1,1,78,2003,406,53,116,0,53,113,19,43,68,118,19,1,22,40,125,12.6,0.463,0.371,0.2,14.0,0.2,0.4,0.6,0.066,-2.4,0.0,0.4390243902439024,0.0
5,4,536,2003,3122,622,1492,63,559,1275,347,460,333,432,465,58,273,149,1654,18.3,0.488,0.308,1.3,13.9,2.4,2.6,5.1,0.078,1.7,2.9,0.4268292682926829,1.0
14,4,152,2003,154,15,53,1,14,49,5,11,16,23,12,6,12,23,36,2.5,0.311,0.208,2.8,17.2,-0.5,0.2,-0.4,-0.114,-7.7,-0.2,0.6097560975609756,0.0
11,3,355,2003,26,2,9,1,1,5,2,2,2,2,0,0,0,1,7,4.9,0.354,0.222,0.0,0.0,0.0,0.0,0.0,0.01,-3.9,0.0,0.7439024390243902,0.0
12,0,126,2003,1843,200,435,0,200,433,99,142,335,461,85,73,155,211,499,9.6,0.502,0.326,2.9,23.8,-0.9,0.9,0.0,0.001,-4.2,-1.0,0.3414634146341463,0.0
5,3,376,2003,427,52,129,21,31,85,20,24,36,55,14,2,21,41,145,10.2,0.519,0.186,0.3,13.1,0.3,0.2,0.5,0.056,-2.6,-0.1,0.4268292682926829,0.0
25,3,518,2003,882,115,327,81,34,120,19,24,81,111,40,8,41,102,330,10.1,0.489,0.073,0.7,10.8,0.2,0.8,1.0,0.054,-0.7,0.3,0.4024390243902439,0.0
26,0,561,2003,224,43,88,0,43,84,10,13,35,44,9,3,15,28,96,12.2,0.512,0.148,1.0,13.8,0.0,0.1,0.1,0.029,-4.8,-0.2,0.3536585365853658,0.0
8,0,178,2003,159,17,65,0,17,64,14,24,32,43,7,15,13,33,48,6.1,0.318,0.369,7.2,14.7,-0.6,0.5,-0.2,-0.049,-10.4,-0.3,0.6585365853658537,0.0
32,3,746,2003,1144,149,376,19,130,306,65,84,115,159,60,16,67,187,382,8.7,0.463,0.223,1.2,14.0,-0.1,1.1,0.9,0.04,-4.0,-0.6,0.5121951219512195,0.0
9,2,610,2003,748,96,231,35,61,126,52,75,71,119,27,12,40,100,279,12.9,0.528,0.325,1.2,13.2,0.8,0.7,1.5,0.095,-0.6,0.3,0.4512195121951219,0.0
18,4,894,2003,473,53,129,9,44,97,38,60,41,55,68,3,36,70,153,10.0,0.492,0.465,0.5,18.8,0.1,0.6,0.7,0.068,-3.4,-0.2,0.573170731707317,0.0
30,2,557,2003,1114,145,350,27,118,270,65,79,73,108,163,7,80,105,382,13.1,0.496,0.226,0.5,17.2,0.9,0.2,1.2,0.051,-1.5,0.2,0.4512195121951219,0.0
22,1,618,2003,494,69,140,0,69,139,42,58,89,157,14,12,32,57,180,17.2,0.544,0.414,1.8,16.2,0.8,0.7,1.4,0.138,-1.2,0.1,0.4756097560975609,0.0
15,2,244,2003,2126,371,798,16,355,745,233,312,162,247,275,34,196,140,991,17.6,0.53,0.391,1.3,17.3,2.2,2.3,4.6,0.103,1.4,1.9,0.5121951219512195,1.0
13,1,558,2003,730,65,153,13,52,114,31,44,88,127,113,8,44,70,174,12.7,0.505,0.288,0.8,20.3,0.7,0.9,1.6,0.103,0.9,0.5,0.6829268292682927,0.0
19,1,185,2003,930,108,228,0,108,226,57,80,180,297,60,28,48,117,273,15.9,0.519,0.351,2.3,15.4,1.4,1.3,2.8,0.143,-0.5,0.4,0.5,0.0
32,4,625,2003,772,115,303,10,105,264,44,56,49,72,76,2,51,87,284,9.4,0.433,0.185,0.2,13.5,-0.3,0.5,0.2,0.011,-4.1,-0.4,0.5121951219512195,0.0
3,0,543,2002,682,96,206,0,96,204,70,103,100,165,16,22,46,135,262,11.3,0.521,0.5,2.3,15.5,0.4,0.5,0.9,0.063,-5.4,-0.6,0.3658536585365853,0.0
5,1,104,2002,2049,331,618,0,331,617,148,192,407,609,106,50,103,224,810,17.9,0.577,0.311,1.7,12.8,4.2,1.8,5.9,0.139,0.0,1.0,0.2073170731707317,2.0
15,3,106,2002,2858,429,1032,34,395,925,309,375,262,397,213,31,192,230,1201,15.1,0.502,0.363,0.9,13.8,1.6,3.6,5.1,0.086,0.5,1.8,0.3048780487804878,1.0
15,4,705,2002,1514,207,572,50,157,401,76,104,157,186,93,43,77,105,540,9.5,0.437,0.182,2.2,11.1,-1.4,1.4,0.1,0.002,-2.5,-0.2,0.3048780487804878,0.0
0,2,162,2002,515,70,170,22,48,109,21,26,34,43,85,2,53,66,183,9.9,0.504,0.153,0.3,22.6,-0.1,0.1,0.0,0.001,-5.1,-0.4,0.4268292682926829,0.0
34,2,458,2002,647,104,271,25,79,187,37,46,59,72,40,3,42,54,270,11.0,0.464,0.17,0.3,12.6,-0.5,0.5,0.1,0.005,-3.8,-0.3,0.4512195121951219,0.0
9,3,613,2002,1305,168,417,52,116,267,78,100,148,214,106,19,86,120,466,12.5,0.505,0.24,1.0,15.7,1.1,0.4,1.5,0.055,-0.8,0.4,0.4634146341463415,0.0
16,0,163,2002,760,70,145,0,70,144,29,56,131,197,9,52,27,125,169,11.2,0.498,0.386,5.1,13.7,0.4,0.7,1.2,0.075,-3.5,-0.3,0.5121951219512195,0.0
14,3,240,2002,1329,255,576,14,241,530,92,132,190,295,63,22,105,121,616,13.8,0.486,0.229,1.1,14.2,-0.3,0.7,0.4,0.015,-3.3,-0.4,0.3414634146341463,1.0
24,1,240,2002,544,100,201,0,100,199,59,80,102,160,20,13,45,51,259,18.0,0.548,0.398,1.8,16.0,0.7,0.6,1.3,0.112,-2.0,0.0,0.5121951219512195,1.0
16,1,575,2002,441,66,153,3,63,141,26,38,32,53,9,18,21,55,161,9.6,0.474,0.248,3.0,11.0,-0.1,0.1,0.0,-0.003,-5.9,-0.4,0.5121951219512195,0.0
7,0,639,2002,2258,321,619,0,321,616,197,341,283,491,149,65,181,295,839,15.4,0.545,0.551,2.3,19.1,1.3,3.8,5.0,0.107,0.8,1.6,0.2073170731707317,0.0
26,3,109,2002,1147,122,327,52,70,162,72,105,54,83,73,6,55,90,368,9.2,0.493,0.321,0.4,12.8,0.5,0.7,1.2,0.051,-2.3,-0.1,0.5365853658536586,0.0
31,3,125,2002,666,75,194,18,57,140,29,43,43,59,22,16,45,56,197,6.8,0.463,0.222,1.7,17.4,-0.8,0.2,-0.5,-0.039,-5.8,-0.7,0.2926829268292683,0.0
34,3,364,2002,292,30,63,3,27,57,16,29,32,58,16,5,21,28,79,11.1,0.521,0.46,1.3,21.7,0.1,0.2,0.3,0.049,-2.3,0.0,0.4512195121951219,0.0
11,4,272,2002,115,9,24,2,7,17,3,4,5,9,5,1,6,13,23,5.5,0.446,0.167,0.6,18.9,-0.1,0.1,0.0,0.019,-3.7,0.0,0.5853658536585366,0.0
10,4,812,2002,35,3,12,0,3,9,5,8,6,7,5,1,3,4,11,11.2,0.354,0.667,2.0,16.2,-0.1,0.1,0.0,-0.011,-1.4,0.0,0.524390243902439,0.0
3,3,725,2002,113,11,31,6,5,13,2,2,10,12,12,0,5,20,30,7.4,0.471,0.065,0.0,13.6,0.0,0.1,0.1,0.038,-4.3,-0.1,0.3658536585365853,0.0
10,0,885,2002,2382,401,805,1,400,803,301,371,479,675,137,147,173,230,1104,20.6,0.57,0.461,4.4,15.2,5.2,3.5,8.7,0.176,2.2,2.5,0.524390243902439,1.0
16,4,727,2002,42,9,26,0,9,22,5,8,1,1,3,0,4,0,23,10.7,0.39,0.308,0.0,11.9,-0.2,0.0,-0.1,-0.165,-6.4,0.0,0.5121951219512195,0.0
10,3,72,2002,77,11,31,2,9,21,5,10,8,11,3,2,6,13,29,5.8,0.41,0.323,1.9,14.5,-0.2,0.1,-0.1,-0.053,-7.5,-0.1,0.524390243902439,0.0
8,3,795,2002,435,53,118,20,33,71,11,17,40,45,24,14,21,25,137,11.7,0.546,0.144,2.4,14.3,0.2,0.6,0.8,0.084,0.0,0.2,0.6097560975609756,0.0
13,2,476,2002,872,96,244,19,77,176,16,23,68,94,68,11,63,71,227,5.8,0.447,0.094,0.9,19.9,-0.9,0.3,-0.6,-0.033,-6.0,-0.9,0.6097560975609756,0.0
25,2,424,2002,504,48,116,10,38,85,26,35,43,59,47,6,29,53,132,9.5,0.502,0.302,0.9,18.1,0.2,0.4,0.6,0.058,-1.3,0.1,0.5853658536585366,0.0
18,4,790,2002,274,39,103,7,32,78,7,10,23,31,14,3,20,31,92,7.1,0.428,0.097,0.8,15.7,-0.5,0.5,0.0,-0.004,-4.7,-0.2,0.5975609756097561,0.0
26,1,27,2002,2570,392,830,2,390,820,320,484,471,721,78,87,189,269,1106,16.2,0.53,0.583,2.5,15.3,2.6,3.6,6.2,0.116,-1.4,0.4,0.5365853658536586,1.0
7,3,650,2002,1320,115,393,37,78,241,48,65,117,181,91,29,84,136,315,4.9,0.374,0.165,1.8,16.6,-2.3,1.3,-1.0,-0.035,-5.5,-1.2,0.2073170731707317,0.0
5,4,153,2002,1385,223,605,55,168,431,128,160,62,82,130,7,85,107,629,10.9,0.466,0.264,0.4,11.2,0.2,0.1,0.3,0.011,-4.7,-0.9,0.2073170731707317,0.0
9,3,409,2002,234,19,75,1,18,71,22,29,16,28,27,2,19,32,61,4.5,0.348,0.387,0.6,17.8,-0.4,0.0,-0.4,-0.086,-7.6,-0.3,0.4634146341463415,0.0
22,2,270,2002,167,9,33,6,3,17,4,6,15,18,34,2,17,20,28,6.4,0.393,0.182,0.9,32.3,-0.2,0.1,-0.1,-0.035,-4.1,-0.1,0.4512195121951219,0.0
3,2,385,2002,1961,273,685,65,208,483,103,161,168,195,350,17,171,179,714,12.2,0.472,0.235,0.6,18.4,-0.5,1.3,0.8,0.02,-2.0,0.0,0.3658536585365853,2.0
27,1,695,2002,334,59,118,3,56,109,7,20,38,53,12,1,23,36,128,11.2,0.505,0.169,0.2,15.4,-0.1,0.4,0.2,0.034,-4.1,-0.2,0.6097560975609756,0.0
7,4,862,2002,1381,168,428,21,147,350,49,62,126,162,130,33,81,145,406,9.5,0.446,0.145,1.9,15.1,-0.7,1.7,1.0,0.035,-2.4,-0.1,0.2073170731707317,0.0
9,2,284,2001,1155,174,384,39,135,271,124,160,91,132,174,11,97,115,511,17.0,0.562,0.417,0.6,17.6,2.1,0.7,2.7,0.114,1.0,0.9,0.2560975609756097,0.0
18,4,75,2001,196,27,85,5,22,68,5,10,6,16,8,1,8,26,64,3.8,0.358,0.118,0.4,8.2,-0.4,0.2,-0.2,-0.054,-9.0,-0.3,0.6341463414634146,0.0
14,3,762,2001,3097,412,961,103,309,685,198,283,238,418,216,81,155,215,1125,13.9,0.518,0.294,1.8,12.5,2.7,2.1,4.8,0.074,0.5,1.9,0.2804878048780488,1.0
31,1,605,2001,118,13,25,0,13,23,4,8,17,24,3,6,6,10,30,9.9,0.526,0.32,3.8,17.4,0.0,0.1,0.1,0.053,-4.8,-0.1,0.5121951219512195,0.0
25,3,160,2001,67,8,21,0,8,20,7,8,2,4,2,1,9,11,23,1.6,0.469,0.381,1.1,26.8,-0.2,0.1,-0.1,-0.096,-11.1,-0.1,0.524390243902439,0.0
1,3,480,2001,245,23,70,5,18,43,12,20,39,50,15,7,7,18,63,11.9,0.4,0.286,2.2,8.2,-0.1,0.5,0.4,0.075,0.8,0.2,0.5975609756097561,0.0
34,1,516,2001,817,94,243,0,94,242,70,99,135,198,43,26,43,105,258,11.2,0.45,0.407,2.4,13.0,0.0,0.8,0.8,0.048,-4.0,-0.4,0.4512195121951219,0.0
32,0,372,2001,1440,158,343,0,158,342,134,181,158,296,58,22,56,234,450,11.5,0.532,0.528,1.2,11.7,2.3,1.0,3.3,0.111,-3.3,-0.5,0.5365853658536586,0.0
18,0,375,2001,1407,117,278,1,116,276,115,164,169,301,81,47,72,173,350,10.7,0.5,0.59,2.4,17.1,1.0,2.0,3.0,0.104,-2.1,0.0,0.6341463414634146,0.0
1,4,442,2001,39,1,12,0,1,9,4,4,5,6,6,0,3,1,6,2.8,0.218,0.333,0.0,17.9,-0.2,0.1,-0.1,-0.144,-6.7,0.0,0.5975609756097561,0.0
14,1,50,2001,320,42,104,7,35,81,17,20,37,62,10,11,21,22,108,11.3,0.479,0.192,2.4,15.7,-0.1,0.2,0.1,0.017,-3.4,-0.1,0.2804878048780488,0.0
